,ID,Nome,Sobrenome,Idade,Sexo,Produto,Valor,Forma_pag,Qte_vz,Data_compra
42130,3730,Giovanna,Muniz,40,F,chapeus,902.12,parcelado,4,25-10-2020
42131,3731,Giovanna,Neves,40,F,acessorios,392.20,parcelado,2,1-6-2019
42132,3732,Giovanna,Nunes,52,F,roupas,488.53,parcelado,4,12-6-2020
42133,3733,Giovanna,Paes,41,F,acessorios,1080.84,parcelado,4,24-9-2019
42134,3734,Giovanna,Pires,19,F,roupas,931.90,parcelado,2,7-2-2019
42135,3735,Giovanna,Queiroz,26,F,roupas,503.01,avista,nan,22-8-2018
42136,3736,Giovanna,Reis,51,F,acessorios,564.59,avista,nan,29-3-2020
42137,3737,Giovanna,Rios,26,F,roupas,122.09,parcelado,2,4-1-2020
42138,3738,Giovanna,Serra,32,F,acessorios,48.30,parcelado,5,28-1-2020
42139,3739,Giovanna,Silva,44,F,chapeus,1021.38,avista,nan,18-6-2020
42140,3740,Giovanna,Sousa,52,F,lencos,617.10,avista,nan,30-6-2020
42141,3741,Giovanna,Teles,45,F,acessorios,622.36,parcelado,3,29-1-2018
42142,3742,Giovanna,Trindade,43,F,lencos,1145.83,avista,nan,26-5-2018
42143,3743,Giovanna,Vaz,27,F,sapatos,834.19,parcelado,6,23-1-2020
42144,3744,Guilherme,Abreu,44,M,chapeus,1312.56,parcelado,2,10-3-2020
42145,3745,Guilherme,Aguiar,31,M,roupas,1402.79,parcelado,4,9-5-2020
42146,3746,Guilherme,Albuquerque,28,M,lencos,712.86,parcelado,2,29-1-2018
42147,3747,Guilherme,Alencar,25,M,acessorios,983.44,parcelado,6,15-6-2019
42148,3748,Guilherme,Almeida,37,M,acessorios,890.58,avista,nan,11-7-2019
42149,3749,Guilherme,Alvarenga,37,M,acessorios,1093.54,avista,nan,25-8-2018
42150,3750,Guilherme,Alves,49,M,acessorios,690.07,avista,nan,14-9-2019
42151,3751,Guilherme,Amaral,47,M,sapatos,1072.14,parcelado,2,11-8-2019
42152,3752,Guilherme,Andrade,25,M,chapeus,759.31,avista,nan,2-3-2018
42153,3753,Guilherme,Anjos,29,M,chapeus,279.44,parcelado,6,10-6-2019
42154,3754,Guilherme,Assis,29,M,sapatos,12.06,parcelado,2,2-2-2019
42155,3755,Guilherme,Azevedo,53,M,roupas,800.30,avista,nan,27-5-2020
42156,3756,Guilherme,Barbosa,45,M,roupas,490.33,avista,nan,23-9-2018
42157,3757,Guilherme,Barros,20,M,lencos,205.32,parcelado,4,19-7-2019
42158,3758,Guilherme,Bernardes,43,M,roupas,1327.08,parcelado,6,12-6-2020
42159,3759,Guilherme,Brasil,19,M,sapatos,1314.25,avista,nan,19-10-2019
42160,3760,Guilherme,Cabral,47,M,chapeus,589.44,parcelado,2,4-12-2020
42161,3761,Guilherme,Carvalho,19,M,acessorios,1333.60,parcelado,2,1-8-2020
42162,3762,Guilherme,Castro,36,M,roupas,66.35,parcelado,5,15-10-2019
42163,3763,Guilherme,Cruz,21,M,lencos,804.19,avista,nan,15-7-2020
42164,3764,Guilherme,Dias,52,M,acessorios,545.26,avista,nan,19-6-2020
42165,3765,Guilherme,Duarte,36,M,chapeus,293.42,avista,nan,7-1-2018
42166,3766,Guilherme,Esteves,30,M,roupas,75.38,parcelado,6,18-7-2018
42167,3767,Guilherme,Faria,54,M,chapeus,792.90,parcelado,2,13-4-2018
42168,3768,Guilherme,Faro,48,M,chapeus,614.07,avista,nan,15-9-2018
42169,3769,Guilherme,Fontes,32,M,roupas,935.23,avista,nan,6-5-2019
42170,3770,Guilherme,Freire,24,M,sapatos,923.27,parcelado,2,22-11-2019
42171,3771,Guilherme,Gama,32,M,chapeus,199.20,avista,nan,16-9-2018
42172,3772,Guilherme,Junqueira,21,M,sapatos,1405.48,avista,nan,10-11-2020
42173,3773,Guilherme,Leite,24,M,chapeus,291.96,parcelado,5,19-5-2019
42174,3774,Guilherme,Lopes,23,M,acessorios,1065.83,parcelado,3,15-11-2018
42175,3775,Guilherme,Mendes,34,M,roupas,1242.21,avista,nan,13-8-2019
42176,3776,Guilherme,Morais,42,M,roupas,1092.99,avista,nan,7-12-2019
42177,3777,Guilherme,Martins,34,M,sapatos,450.66,parcelado,3,17-1-2020
42178,3778,Guilherme,Muniz,45,M,roupas,819.75,parcelado,5,10-8-2020
42179,3779,Guilherme,Neves,22,M,roupas,236.43,avista,nan,18-1-2020
42180,3780,Guilherme,Nunes,38,M,acessorios,174.13,parcelado,4,7-2-2018
42181,3781,Guilherme,Paes,48,M,lencos,1110.54,avista,nan,22-3-2019
42182,3782,Guilherme,Pires,19,M,chapeus,63.31,parcelado,4,24-12-2018
42183,3783,Guilherme,Queiroz,55,M,lencos,44.68,avista,nan,13-8-2019
42184,3784,Guilherme,Reis,39,M,roupas,401.58,avista,nan,26-6-2018
42185,3785,Guilherme,Rios,39,M,sapatos,640.66,parcelado,6,19-5-2019
42186,3786,Guilherme,Serra,55,M,roupas,372.07,avista,nan,25-3-2020
42187,3787,Guilherme,Silva,36,M,lencos,667.73,parcelado,5,12-9-2020
42188,3788,Guilherme,Sousa,53,M,roupas,576.18,parcelado,2,21-3-2020
42189,3789,Guilherme,Teles,33,M,lencos,472.30,parcelado,3,13-5-2018
42190,3790,Guilherme,Trindade,32,M,sapatos,275.68,avista,nan,11-1-2018
42191,3791,Guilherme,Vaz,29,M,acessorios,922.90,parcelado,2,4-4-2020
42192,3792,Gustavo,Abreu,42,M,roupas,925.02,parcelado,5,17-5-2018
42193,3793,Gustavo,Aguiar,54,M,sapatos,1309.77,parcelado,5,23-2-2020
42194,3794,Gustavo,Albuquerque,48,M,chapeus,627.12,parcelado,6,30-11-2020
42195,3795,Gustavo,Alencar,44,M,lencos,289.61,parcelado,4,1-4-2018
42196,3796,Gustavo,Almeida,51,M,sapatos,1198.00,avista,nan,14-6-2018
42197,3797,Gustavo,Alvarenga,24,M,roupas,259.08,parcelado,2,26-4-2018
42198,3798,Gustavo,Alves,32,M,roupas,306.91,parcelado,2,24-2-2020
42199,3799,Gustavo,Amaral,25,M,lencos,99.08,parcelado,4,1-7-2019
42200,3800,Gustavo,Andrade,31,M,acessorios,791.26,avista,nan,1-12-2018
42201,3801,Gustavo,Anjos,20,M,chapeus,105.29,avista,nan,20-5-2018
42202,3802,Gustavo,Assis,45,M,sapatos,245.24,avista,nan,11-12-2019
42203,3803,Gustavo,Azevedo,27,M,chapeus,92.53,avista,nan,21-5-2018
42204,3804,Gustavo,Barbosa,39,M,acessorios,97.37,avista,nan,7-2-2020
42205,3805,Gustavo,Barros,24,M,acessorios,1462.43,parcelado,2,10-1-2020
42206,3806,Gustavo,Bernardes,32,M,sapatos,1207.01,parcelado,4,23-3-2019
42207,3807,Gustavo,Brasil,25,M,sapatos,390.63,avista,nan,7-5-2019
42208,3808,Gustavo,Cabral,51,M,lencos,370.19,avista,nan,2-11-2019
42209,3809,Gustavo,Carvalho,50,M,roupas,1086.45,parcelado,6,17-10-2019
42210,3810,Gustavo,Castro,22,M,chapeus,332.30,avista,nan,15-8-2019
42211,3811,Gustavo,Cruz,24,M,sapatos,1260.73,avista,nan,16-7-2018
42212,3812,Gustavo,Dias,47,M,sapatos,514.46,avista,nan,24-12-2018
42213,3813,Gustavo,Duarte,42,M,lencos,661.12,avista,nan,17-6-2020
42214,3814,Gustavo,Esteves,34,M,chapeus,133.74,avista,nan,8-10-2019
42215,3815,Gustavo,Faria,40,M,acessorios,1307.26,avista,nan,21-10-2019
42216,3816,Gustavo,Faro,46,M,sapatos,214.66,avista,nan,8-10-2020
42217,3817,Gustavo,Fontes,51,M,lencos,138.81,avista,nan,29-6-2020
42218,3818,Gustavo,Freire,18,M,roupas,170.60,parcelado,6,24-10-2018
42219,3819,Gustavo,Gama,52,M,lencos,1179.10,avista,nan,11-12-2018
42220,3820,Gustavo,Junqueira,38,M,chapeus,214.05,parcelado,2,15-8-2018
42221,3821,Gustavo,Leite,27,M,roupas,402.92,parcelado,3,8-1-2020
42222,3822,Gustavo,Lopes,31,M,lencos,183.58,parcelado,4,20-12-2020
42223,3823,Gustavo,Mendes,35,M,acessorios,59.51,avista,nan,31-5-2020
42224,3824,Gustavo,Morais,29,M,acessorios,1449.02,avista,nan,29-12-2019
42225,3825,Gustavo,Martins,45,M,acessorios,1423.67,avista,nan,14-9-2019
42226,3826,Gustavo,Muniz,22,M,sapatos,173.60,parcelado,2,20-9-2018
42227,3827,Gustavo,Neves,25,M,sapatos,1170.77,parcelado,3,8-5-2018
42228,3828,Gustavo,Nunes,53,M,lencos,538.73,avista,nan,4-11-2020
42229,3829,Gustavo,Paes,39,M,chapeus,130.85,avista,nan,14-3-2020
42230,3830,Gustavo,Pires,41,M,acessorios,72.40,avista,nan,19-11-2018
42231,3831,Gustavo,Queiroz,54,M,sapatos,316.59,parcelado,2,10-1-2019
42232,3832,Gustavo,Reis,26,M,roupas,806.65,parcelado,3,30-9-2019
42233,3833,Gustavo,Rios,55,M,acessorios,43.59,avista,nan,4-8-2018
42234,3834,Gustavo,Serra,28,M,chapeus,22.17,parcelado,5,24-2-2018
42235,3835,Gustavo,Silva,29,M,acessorios,122.04,avista,nan,16-7-2018
42236,3836,Gustavo,Sousa,33,M,chapeus,372.42,avista,nan,5-9-2019
42237,3837,Gustavo,Teles,28,M,roupas,1144.77,avista,nan,9-2-2018
42238,3838,Gustavo,Trindade,30,M,roupas,621.47,avista,nan,8-4-2019
42239,3839,Gustavo,Vaz,47,M,chapeus,1186.13,parcelado,5,27-7-2018
42240,3840,Heitor,Abreu,52,M,chapeus,1372.38,parcelado,2,16-10-2018
42241,3841,Heitor,Aguiar,52,M,chapeus,235.69,parcelado,5,6-3-2018
42242,3842,Heitor,Albuquerque,31,M,acessorios,1172.15,avista,nan,9-12-2018
42243,3843,Heitor,Alencar,19,M,chapeus,863.57,parcelado,2,18-3-2020
42244,3844,Heitor,Almeida,46,M,chapeus,810.04,avista,nan,7-5-2019
42245,3845,Heitor,Alvarenga,46,M,acessorios,1091.62,parcelado,5,19-9-2020
42246,3846,Heitor,Alves,48,M,sapatos,1061.78,parcelado,6,9-9-2018
42247,3847,Heitor,Amaral,49,M,sapatos,1222.79,avista,nan,15-7-2018
42248,3848,Heitor,Andrade,21,M,acessorios,866.08,parcelado,4,1-2-2018
42249,3849,Heitor,Anjos,37,M,chapeus,703.38,parcelado,5,8-6-2020
42250,3850,Heitor,Assis,29,M,lencos,1417.26,avista,nan,15-3-2019
42251,3851,Heitor,Azevedo,18,M,acessorios,103.94,parcelado,2,1-10-2019
42252,3852,Heitor,Barbosa,18,M,roupas,868.29,parcelado,3,28-11-2018
42253,3853,Heitor,Barros,42,M,chapeus,438.91,avista,nan,23-3-2018
42254,3854,Heitor,Bernardes,37,M,acessorios,586.67,parcelado,6,23-12-2018
42255,3855,Heitor,Brasil,21,M,lencos,78.64,parcelado,6,17-7-2020
42256,3856,Heitor,Cabral,49,M,roupas,1485.52,parcelado,4,23-6-2018
42257,3857,Heitor,Carvalho,45,M,sapatos,1489.12,parcelado,4,22-5-2019
42258,3858,Heitor,Castro,46,M,roupas,1159.59,parcelado,5,3-4-2020
42259,3859,Heitor,Cruz,38,M,roupas,24.85,parcelado,2,3-4-2020
42260,3860,Heitor,Dias,50,M,sapatos,457.02,avista,nan,28-8-2018
42261,3861,Heitor,Duarte,20,M,sapatos,592.09,parcelado,5,12-8-2020
42262,3862,Heitor,Esteves,25,M,chapeus,43.62,avista,nan,7-2-2018
42263,3863,Heitor,Faria,38,M,lencos,1365.99,parcelado,6,31-6-2019
42264,3864,Heitor,Faro,44,M,roupas,510.17,parcelado,4,3-11-2018
42265,3865,Heitor,Fontes,37,M,chapeus,1099.53,parcelado,6,19-7-2019
42266,3866,Heitor,Freire,54,M,lencos,151.85,parcelado,3,6-9-2018
42267,3867,Heitor,Gama,25,M,acessorios,1434.96,avista,nan,21-3-2018
42268,3868,Heitor,Junqueira,24,M,sapatos,1432.50,avista,nan,13-7-2018
42269,3869,Heitor,Leite,26,M,sapatos,399.52,parcelado,3,19-3-2019
42270,3870,Heitor,Lopes,50,M,acessorios,681.01,parcelado,2,3-12-2019
42271,3871,Heitor,Mendes,33,M,lencos,655.16,avista,nan,29-10-2020
42272,3872,Heitor,Morais,55,M,roupas,27.60,parcelado,2,21-2-2020
42273,3873,Heitor,Martins,24,M,chapeus,646.77,parcelado,5,3-9-2018
42274,3874,Heitor,Muniz,49,M,sapatos,654.92,avista,nan,31-12-2018
42275,3875,Heitor,Neves,23,M,chapeus,316.54,parcelado,5,23-10-2018
42276,3876,Heitor,Nunes,46,M,roupas,800.02,avista,nan,9-6-2019
42277,3877,Heitor,Paes,55,M,lencos,838.45,parcelado,5,26-4-2018
42278,3878,Heitor,Pires,54,M,acessorios,300.39,avista,nan,22-5-2020
42279,3879,Heitor,Queiroz,34,M,chapeus,1108.23,avista,nan,20-5-2019
42280,3880,Heitor,Reis,19,M,roupas,1097.44,parcelado,5,14-1-2019
42281,3881,Heitor,Rios,25,M,acessorios,782.42,avista,nan,6-6-2018
42282,3882,Heitor,Serra,48,M,sapatos,732.15,avista,nan,4-3-2020
42283,3883,Heitor,Silva,37,M,sapatos,913.30,avista,nan,16-11-2019
42284,3884,Heitor,Sousa,21,M,acessorios,458.34,avista,nan,14-12-2020
42285,3885,Heitor,Teles,48,M,chapeus,610.66,avista,nan,29-4-2019
42286,3886,Heitor,Trindade,42,M,lencos,368.74,parcelado,2,26-4-2020
42287,3887,Heitor,Vaz,24,M,lencos,1300.43,avista,nan,9-3-2018
42288,3888,Helena,Abreu,32,F,lencos,1138.52,parcelado,4,7-4-2020
42289,3889,Helena,Aguiar,46,F,roupas,42.78,avista,nan,21-8-2020
42290,3890,Helena,Albuquerque,44,F,sapatos,405.44,avista,nan,8-2-2020
42291,3891,Helena,Alencar,25,F,roupas,1354.36,parcelado,2,1-8-2018
42292,3892,Helena,Almeida,54,F,chapeus,648.76,parcelado,4,12-2-2020
42293,3893,Helena,Alvarenga,20,F,roupas,1426.89,avista,nan,26-11-2018
42294,3894,Helena,Alves,40,F,lencos,1473.18,parcelado,2,19-4-2019
42295,3895,Helena,Amaral,48,F,lencos,18.89,avista,nan,19-3-2018
42296,3896,Helena,Andrade,28,F,sapatos,421.29,parcelado,4,9-10-2019
42297,3897,Helena,Anjos,45,F,acessorios,991.94,avista,nan,26-11-2019
42298,3898,Helena,Assis,43,F,roupas,1389.63,parcelado,4,27-9-2019
42299,3899,Helena,Azevedo,54,F,lencos,1200.45,avista,nan,13-5-2018
42300,3900,Helena,Barbosa,49,F,lencos,387.05,parcelado,2,23-8-2018
42301,3901,Helena,Barros,42,F,roupas,1233.06,parcelado,5,30-8-2019
42302,3902,Helena,Bernardes,28,F,sapatos,254.99,avista,nan,24-2-2020
42303,3903,Helena,Brasil,19,F,roupas,716.27,avista,nan,5-9-2020
42304,3904,Helena,Cabral,19,F,acessorios,1004.21,avista,nan,24-5-2018
42305,3905,Helena,Carvalho,51,F,acessorios,708.56,avista,nan,19-10-2019
42306,3906,Helena,Castro,33,F,sapatos,620.85,parcelado,2,29-8-2019
42307,3907,Helena,Cruz,42,F,roupas,1386.77,avista,nan,10-2-2019
42308,3908,Helena,Dias,31,F,sapatos,93.77,avista,nan,16-9-2018
42309,3909,Helena,Duarte,28,F,acessorios,634.83,avista,nan,31-2-2018
42310,3910,Helena,Esteves,40,F,roupas,1089.27,avista,nan,6-3-2018
42311,3911,Helena,Faria,31,F,chapeus,1426.18,avista,nan,3-9-2020
42312,3912,Helena,Faro,34,F,sapatos,758.27,avista,nan,16-2-2019
42313,3913,Helena,Fontes,32,F,roupas,761.08,avista,nan,6-4-2018
42314,3914,Helena,Freire,28,F,chapeus,477.12,parcelado,5,23-12-2020
42315,3915,Helena,Gama,21,F,lencos,1126.48,avista,nan,5-3-2019
42316,3916,Helena,Junqueira,50,F,lencos,1105.21,parcelado,4,13-6-2019
42317,3917,Helena,Leite,32,F,roupas,787.53,avista,nan,7-6-2019
42318,3918,Helena,Lopes,19,F,chapeus,100.59,parcelado,2,17-10-2019
42319,3919,Helena,Mendes,28,F,lencos,1418.88,avista,nan,1-6-2020
42320,3920,Helena,Morais,20,F,acessorios,1464.98,avista,nan,8-7-2020
42321,3921,Helena,Martins,44,F,sapatos,1312.33,parcelado,5,24-10-2019
42322,3922,Helena,Muniz,44,F,lencos,58.10,parcelado,2,8-11-2019
42323,3923,Helena,Neves,48,F,chapeus,1356.61,parcelado,3,2-2-2020
42324,3924,Helena,Nunes,31,F,lencos,645.25,parcelado,6,19-8-2020
42325,3925,Helena,Paes,36,F,sapatos,1021.78,parcelado,2,29-10-2018
42326,3926,Helena,Pires,48,F,acessorios,241.99,avista,nan,5-6-2018
42327,3927,Helena,Queiroz,49,F,chapeus,1132.61,avista,nan,10-1-2019
42328,3928,Helena,Reis,23,F,sapatos,422.34,avista,nan,6-10-2019
42329,3929,Helena,Rios,50,F,roupas,104.55,parcelado,4,16-12-2020
42330,3930,Helena,Serra,26,F,chapeus,283.81,avista,nan,26-4-2019
42331,3931,Helena,Silva,52,F,chapeus,139.90,parcelado,5,25-6-2020
42332,3932,Helena,Sousa,47,F,chapeus,1356.06,avista,nan,26-9-2020
42333,3933,Helena,Teles,47,F,lencos,1284.33,parcelado,5,26-3-2020
42334,3934,Helena,Trindade,28,F,acessorios,666.26,avista,nan,5-1-2020
42335,3935,Helena,Vaz,38,F,acessorios,243.74,avista,nan,6-12-2018
42336,3936,Heloisa,Abreu,39,F,lencos,1408.35,parcelado,3,12-11-2019
42337,3937,Heloisa,Aguiar,46,F,lencos,266.29,parcelado,4,6-11-2018
42338,3938,Heloisa,Albuquerque,45,F,sapatos,537.76,avista,nan,2-8-2019
42339,3939,Heloisa,Alencar,18,F,lencos,430.98,parcelado,3,16-3-2020
42340,3940,Heloisa,Almeida,20,F,lencos,1321.04,avista,nan,19-12-2019
42341,3941,Heloisa,Alvarenga,21,F,roupas,369.63,avista,nan,4-7-2018
42342,3942,Heloisa,Alves,48,F,sapatos,866.42,avista,nan,29-6-2018
42343,3943,Heloisa,Amaral,28,F,acessorios,1487.50,parcelado,2,2-2-2019
42344,3944,Heloisa,Andrade,38,F,chapeus,1243.00,parcelado,5,31-7-2018
42345,3945,Heloisa,Anjos,29,F,chapeus,1064.68,avista,nan,17-10-2018
42346,3946,Heloisa,Assis,33,F,sapatos,224.19,parcelado,6,3-7-2020
42347,3947,Heloisa,Azevedo,32,F,sapatos,898.41,parcelado,5,14-6-2019
42348,3948,Heloisa,Barbosa,28,F,roupas,645.41,avista,nan,11-10-2020
42349,3949,Heloisa,Barros,42,F,lencos,44.01,avista,nan,9-3-2018
42350,3950,Heloisa,Bernardes,41,F,lencos,1090.27,avista,nan,5-10-2020
42351,3951,Heloisa,Brasil,20,F,chapeus,1203.40,parcelado,5,23-5-2020
42352,3952,Heloisa,Cabral,47,F,sapatos,133.90,parcelado,4,27-11-2018
42353,3953,Heloisa,Carvalho,26,F,roupas,509.71,avista,nan,26-7-2020
42354,3954,Heloisa,Castro,48,F,acessorios,779.43,parcelado,2,17-7-2019
42355,3955,Heloisa,Cruz,32,F,acessorios,674.14,parcelado,5,7-12-2018
42356,3956,Heloisa,Dias,20,F,lencos,749.27,parcelado,4,15-2-2018
42357,3957,Heloisa,Duarte,44,F,lencos,999.68,avista,nan,25-8-2019
42358,3958,Heloisa,Esteves,22,F,sapatos,1149.06,parcelado,6,4-4-2018
42359,3959,Heloisa,Faria,22,F,chapeus,1487.31,avista,nan,18-6-2019
42360,3960,Heloisa,Faro,36,F,chapeus,909.38,avista,nan,5-3-2019
42361,3961,Heloisa,Fontes,31,F,roupas,136.73,avista,nan,19-5-2019
42362,3962,Heloisa,Freire,40,F,chapeus,499.40,avista,nan,15-10-2018
42363,3963,Heloisa,Gama,52,F,roupas,721.00,parcelado,6,12-2-2019
42364,3964,Heloisa,Junqueira,26,F,sapatos,511.44,parcelado,6,10-8-2019
42365,3965,Heloisa,Leite,28,F,sapatos,806.32,parcelado,3,9-3-2020
42366,3966,Heloisa,Lopes,23,F,chapeus,567.96,parcelado,3,24-1-2018
42367,3967,Heloisa,Mendes,46,F,chapeus,1191.28,parcelado,2,18-1-2020
42368,3968,Heloisa,Morais,35,F,chapeus,1412.99,parcelado,6,29-7-2019
42369,3969,Heloisa,Martins,55,F,chapeus,958.22,avista,nan,9-7-2019
42370,3970,Heloisa,Muniz,47,F,roupas,1326.53,parcelado,3,28-7-2019
42371,3971,Heloisa,Neves,48,F,acessorios,13.65,avista,nan,21-8-2018
42372,3972,Heloisa,Nunes,54,F,chapeus,921.01,avista,nan,12-10-2018
42373,3973,Heloisa,Paes,49,F,sapatos,833.48,parcelado,4,26-6-2020
42374,3974,Heloisa,Pires,33,F,roupas,274.45,parcelado,5,15-11-2020
42375,3975,Heloisa,Queiroz,51,F,chapeus,465.89,avista,nan,14-12-2019
42376,3976,Heloisa,Reis,26,F,roupas,990.83,parcelado,5,4-9-2019
42377,3977,Heloisa,Rios,24,F,chapeus,262.16,avista,nan,28-4-2019
42378,3978,Heloisa,Serra,27,F,sapatos,428.35,parcelado,6,10-10-2020
42379,3979,Heloisa,Silva,22,F,roupas,1375.59,avista,nan,10-6-2018
42380,3980,Heloisa,Sousa,52,F,sapatos,335.73,avista,nan,24-8-2019
42381,3981,Heloisa,Teles,31,F,chapeus,1089.83,parcelado,5,28-4-2019
42382,3982,Heloisa,Trindade,19,F,lencos,1276.95,parcelado,3,8-9-2018
42383,3983,Heloisa,Vaz,39,F,lencos,32.41,parcelado,3,7-9-2019
42384,3984,Heloise,Abreu,27,F,chapeus,206.21,avista,nan,4-9-2019
42385,3985,Heloise,Aguiar,21,F,roupas,992.35,parcelado,3,26-6-2019
42386,3986,Heloise,Albuquerque,22,F,acessorios,1136.75,avista,nan,15-1-2019
42387,3987,Heloise,Alencar,19,F,acessorios,778.28,avista,nan,17-11-2019
42388,3988,Heloise,Almeida,37,F,lencos,747.49,parcelado,5,28-2-2020
42389,3989,Heloise,Alvarenga,21,F,roupas,940.19,parcelado,5,31-7-2020
42390,3990,Heloise,Alves,38,F,roupas,571.50,parcelado,6,31-5-2018
42391,3991,Heloise,Amaral,32,F,roupas,262.63,avista,nan,9-6-2018
42392,3992,Heloise,Andrade,32,F,chapeus,97.26,avista,nan,24-1-2019
42393,3993,Heloise,Anjos,33,F,acessorios,662.66,parcelado,4,24-6-2019
42394,3994,Heloise,Assis,51,F,acessorios,236.57,avista,nan,25-6-2019
42395,3995,Heloise,Azevedo,49,F,lencos,404.27,parcelado,3,19-7-2018
42396,3996,Heloise,Barbosa,49,F,lencos,1394.25,parcelado,5,8-12-2020
42397,3997,Heloise,Barros,19,F,lencos,991.98,avista,nan,9-6-2019
42398,3998,Heloise,Bernardes,22,F,lencos,1218.43,avista,nan,29-7-2019
42399,3999,Heloise,Brasil,36,F,lencos,1449.43,parcelado,2,18-6-2020
42400,4000,Heloise,Cabral,44,F,chapeus,1083.71,parcelado,2,4-8-2018
42401,4001,Heloise,Carvalho,35,F,acessorios,214.75,parcelado,5,5-4-2020
42402,4002,Heloise,Castro,30,F,sapatos,28.02,avista,nan,9-6-2018
42403,4003,Heloise,Cruz,46,F,acessorios,378.91,avista,nan,16-3-2018
42404,4004,Heloise,Dias,42,F,lencos,1225.62,parcelado,5,20-2-2019
42405,4005,Heloise,Duarte,31,F,roupas,1358.37,parcelado,4,21-10-2019
42406,4006,Heloise,Esteves,42,F,lencos,918.66,parcelado,5,25-3-2019
42407,4007,Heloise,Faria,38,F,acessorios,439.23,avista,nan,15-6-2019
42408,4008,Heloise,Faro,54,F,chapeus,107.47,avista,nan,18-5-2019
42409,4009,Heloise,Fontes,35,F,sapatos,818.74,parcelado,6,19-1-2020
42410,4010,Heloise,Freire,49,F,lencos,1113.47,avista,nan,23-6-2019
42411,4011,Heloise,Gama,38,F,sapatos,341.27,avista,nan,16-10-2018
42412,4012,Heloise,Junqueira,22,F,chapeus,733.18,avista,nan,20-3-2019
42413,4013,Heloise,Leite,46,F,chapeus,1066.20,parcelado,5,19-10-2020
42414,4014,Heloise,Lopes,29,F,acessorios,1434.85,parcelado,3,4-9-2019
42415,4015,Heloise,Mendes,34,F,lencos,1094.66,parcelado,2,13-8-2018
42416,4016,Heloise,Morais,54,F,acessorios,505.83,parcelado,6,11-11-2018
42417,4017,Heloise,Martins,28,F,acessorios,104.76,parcelado,3,15-3-2019
42418,4018,Heloise,Muniz,52,F,chapeus,1196.65,parcelado,5,15-8-2020
42419,4019,Heloise,Neves,55,F,roupas,1241.67,avista,nan,31-1-2019
42420,4020,Heloise,Nunes,32,F,lencos,309.57,parcelado,6,8-5-2018
42421,4021,Heloise,Paes,37,F,acessorios,249.82,parcelado,6,27-3-2020
42422,4022,Heloise,Pires,49,F,sapatos,844.90,parcelado,3,14-9-2020
42423,4023,Heloise,Queiroz,19,F,roupas,338.41,avista,nan,1-10-2018
42424,4024,Heloise,Reis,32,F,acessorios,112.19,avista,nan,8-2-2019
42425,4025,Heloise,Rios,49,F,sapatos,985.80,parcelado,6,24-9-2019
42426,4026,Heloise,Serra,18,F,acessorios,551.07,avista,nan,18-12-2020
42427,4027,Heloise,Silva,53,F,chapeus,67.27,avista,nan,1-2-2019
42428,4028,Heloise,Sousa,41,F,roupas,755.71,avista,nan,18-7-2019
42429,4029,Heloise,Teles,49,F,chapeus,1115.50,parcelado,5,18-4-2019
42430,4030,Heloise,Trindade,40,F,sapatos,760.09,avista,nan,1-3-2018
42431,4031,Heloise,Vaz,18,F,sapatos,1444.88,parcelado,6,30-8-2018
42432,4032,Henrique,Abreu,18,M,chapeus,1207.11,avista,nan,8-9-2019
42433,4033,Henrique,Aguiar,26,M,lencos,1396.99,parcelado,6,12-2-2019
42434,4034,Henrique,Albuquerque,35,M,lencos,4.09,avista,nan,12-11-2018
42435,4035,Henrique,Alencar,46,M,chapeus,1429.60,avista,nan,25-7-2020
42436,4036,Henrique,Almeida,42,M,roupas,548.14,avista,nan,1-4-2019
42437,4037,Henrique,Alvarenga,48,M,roupas,603.10,avista,nan,10-3-2018
42438,4038,Henrique,Alves,25,M,chapeus,156.46,parcelado,4,21-4-2018
42439,4039,Henrique,Amaral,28,M,chapeus,574.59,avista,nan,9-3-2020
42440,4040,Henrique,Andrade,46,M,chapeus,473.98,avista,nan,21-10-2020
42441,4041,Henrique,Anjos,32,M,chapeus,1043.96,parcelado,6,5-10-2020
42442,4042,Henrique,Assis,52,M,chapeus,394.13,avista,nan,24-6-2020
42443,4043,Henrique,Azevedo,22,M,roupas,877.77,parcelado,3,2-7-2018
42444,4044,Henrique,Barbosa,35,M,lencos,715.01,avista,nan,28-9-2020
42445,4045,Henrique,Barros,29,M,roupas,1327.64,avista,nan,7-5-2020
42446,4046,Henrique,Bernardes,20,M,sapatos,1416.11,avista,nan,12-9-2019
42447,4047,Henrique,Brasil,32,M,lencos,1436.36,parcelado,4,10-12-2019
42448,4048,Henrique,Cabral,32,M,roupas,670.02,avista,nan,7-1-2019
42449,4049,Henrique,Carvalho,39,M,sapatos,158.89,parcelado,5,26-6-2019
42450,4050,Henrique,Castro,42,M,acessorios,902.97,parcelado,5,19-9-2018
42451,4051,Henrique,Cruz,52,M,acessorios,641.39,avista,nan,21-9-2020
42452,4052,Henrique,Dias,55,M,acessorios,336.31,parcelado,5,30-4-2019
42453,4053,Henrique,Duarte,31,M,sapatos,857.25,parcelado,4,14-7-2018
42454,4054,Henrique,Esteves,49,M,lencos,843.70,avista,nan,17-4-2018
42455,4055,Henrique,Faria,30,M,sapatos,1225.63,parcelado,3,7-2-2020
42456,4056,Henrique,Faro,42,M,sapatos,1439.59,parcelado,2,19-3-2018
